id	GSM4092753_Control	GSM4092754_Control	GSM4092755_Control	GSM4092756_Treat	GSM4092757_Treat	GSM4092758_Treat
ADAMTSL5	3.877946	4.20865083333333	4.19979633333333	4.23789966666667	4.06343983333333	4.17365866666667
ADAP1	4.05087416666667	4.2017625	3.95009066666667	4.279094	3.83699133333333	4.09870133333333
ADAP2	4.18851083333333	3.8606145	3.8148275	4.03079316666667	4.163936	3.80030933333333
ADAR	6.35787016666667	6.701393	6.4963775	6.19650266666667	6.6449705	6.59397716666667
ADARB1	6.29501866666667	4.9712235	5.08812433333333	5.26190433333333	4.72944466666667	4.70218216666667
ADARB2	3.97721666666667	3.88454083333333	3.91282733333333	4.18512366666667	3.900534	3.92683766666667
ADAT1	3.54309433333333	4.22706516666667	3.96510083333333	3.89094816666667	4.1647795	4.1355425
ADAT2	4.08730916666667	4.638518	4.4186085	4.6841165	4.72993466666667	4.52794466666667
ADAT3	4.1629915	4.549425	5.71817066666667	4.7636505	4.51766466666667	4.67530533333333
ADC	4.26155866666667	4.27243333333333	4.274621	4.461025	4.41342183333333	4.17901766666667
ADCK1	5.10717633333333	4.82528633333333	5.378747	5.14534616666667	5.09468933333333	4.84501133333333
ADCK2	4.376234	4.15385416666667	5.38059083333333	4.19657983333333	4.407334	4.68459533333333
ADCK4	3.70283366666667	4.56851016666667	4.42211266666667	4.2508725	4.77753583333333	4.64231883333333
ADCK5	3.677655	4.46042933333333	4.39516066666667	3.9419815	4.36376266666667	3.93724216666667
ADCY1	3.93687066666667	4.004206	4.074471	4.02785633333333	4.1350555	4.16323416666667
ADCY10	3.51903483333333	3.9335185	3.63508866666667	3.97684116666667	3.47666716666667	3.70374433333333
ADCY2	4.27748566666667	3.86194583333333	3.9365375	3.95912633333333	4.01889433333333	3.94038883333333
ADCY3	7.40150216666667	6.75568166666667	6.36597033333333	8.48283233333333	9.20318566666667	7.33752933333333
ADCY4	9.22956683333333	8.85550133333333	9.39144283333333	4.8706035	7.08962566666667	5.01963316666667
ADCY5	3.61530283333333	3.80008333333333	3.80386933333333	3.7779295	3.84158516666667	3.6280695
ADCY6	4.93600166666667	5.0032485	4.81906833333333	5.85928333333333	5.70016466666667	4.40261966666667
ADCY7	4.63041466666667	4.62004033333333	4.81382916666667	4.21719933333333	4.222568	4.456562
ADCY8	4.090735	3.90603783333333	3.55182983333333	5.32952466666667	4.00566858333333	4.34347733333333
ADCY9	5.49633983333333	4.67803116666667	4.828728	5.0554735	5.49008533333333	4.91653
ADCYAP1	3.80972233333333	3.8823435	3.9744125	3.99690916666667	3.76483733333333	3.89955216666667
ADCYAP1R1	4.09220666666667	4.021308	4.2694675	4.19624433333333	4.2205315	4.11984133333333
ADD1	7.50601	7.6606995	6.99480083333333	7.2012665	7.2995055	6.6394435
ADD2	4.1304155	4.12099683333333	4.12172216666667	3.93997433333333	4.03745133333333	4.0829395
ADD3	5.72561116666667	9.29169766666667	6.3512875	9.03498816666667	9.060165	7.56480716666667
ADH1A	3.88018916666667	3.771679	3.79833916666667	3.87754433333333	3.86459883333333	3.720809
ADH1B	3.77685991666667	3.903692	3.85487983333333	4.39887533333333	7.84660116666667	4.15223166666667
ADH1C	4.43304283333333	3.769153	3.72021433333333	3.81646533333333	6.07394433333333	6.49573983333333
ADH4	5.37909016666667	3.71548633333333	3.93151666666667	3.665159	3.55300716666667	3.65478383333333
ADH5	8.58317116666667	6.3997715	5.81263316666667	6.58735033333333	7.29426066666667	6.686234
ADH6	3.85357916666667	3.67968983333333	3.63089316666667	3.90515666666667	3.75685333333333	3.82196333333333
ADH7	3.711999	3.74954933333333	3.851643	3.86123333333333	3.74123733333333	3.77775866666667
ADHFE1	5.42985366666667	4.239848	4.003773	4.347612	4.3498485	4.35407066666667
ADI1	9.1524035	6.48576233333333	7.0689395	6.86357	6.875616	6.67947966666667
ADIG	3.63840466666667	3.33150266666667	3.77368691666667	3.59828933333333	3.44290616666667	3.583697
ADIPOQ	3.946013	3.90048733333333	4.02242333333333	4.08199666666667	3.8706055	4.02869383333333
ADIPOR1	5.64385883333333	5.51032733333333	5.439147	5.53903466666667	5.36657483333333	5.68032366666667
ADIPOR2	5.55044016666667	5.75439666666667	5.35179783333333	5.80586433333333	5.99025716666667	5.9568555
ADK	4.3280265	4.88869383333333	5.371858	5.3520705	5.39266133333333	5.4301675
ADM	7.91552833333333	7.5855775	6.94324966666667	9.784124	9.56600216666667	7.33531483333333
ADM2	5.298286	4.52612866666667	4.4363415	4.88653333333333	4.678254	4.55825083333333
ADNP	7.884761	8.02593516666667	6.8649525	6.57381666666667	7.428441	8.044725
ADNP2	5.0845885	6.05654266666667	5.970938	6.17142233333333	6.53222433333333	6.48868883333333
ADO	6.1041985	6.42287383333333	6.7328325	6.12441633333333	6.40129783333333	6.89841666666667
ADORA1	3.922159	3.8115165	4.02497	3.98042766666667	3.968252	4.01731416666667
ADORA2B	5.6243295	6.16838916666667	7.14606016666667	5.87532966666667	6.7368875	6.43210233333333
ADORA3	7.20970016666667	4.29509833333333	4.090045	4.19597033333333	4.19851366666667	4.19891166666667
ADPGK	4.61822616666667	4.879249	5.05405633333333	5.472776	5.07539916666667	5.143997
ADPRH	3.99744883333333	4.04436333333333	4.05855516666667	3.71953166666667	3.8486945	3.81776266666667
ADPRHL1	4.11137633333333	4.19276866666667	4.228556	4.81747866666667	4.317668	4.26246216666667
ADPRHL2	6.68320316666667	6.40411783333333	7.066967	6.70399266666667	6.15826733333333	6.4656295
ADRA1A	3.88301616666667	4.09374566666667	3.91799216666667	3.97148383333333	4.10370383333333	4.00971916666667
ADRA1B	3.680889	3.8722595	3.58189066666667	3.75786941666667	3.562918	3.80950216666667
ADRA1D	4.15559483333333	3.81262516666667	3.97105883333333	4.33009383333333	4.03317366666667	4.45237316666667
ADRA2A	5.85834683333333	4.13126066666667	4.17024966666667	3.95655	4.10534933333333	4.03894433333333
ADRA2B	3.67682666666667	3.90515666666667	3.860079	3.93887583333333	4.018585	4.06237033333333
ADRA2C	5.16095083333333	4.08600233333333	3.78990033333333	4.88203916666667	4.29090716666667	4.28719983333333
ADRB1	3.944618	3.81906333333333	4.54078366666667	3.66144683333333	3.55182983333333	3.82202416666667
ADRB2	5.81158	6.06818116666667	6.2995975	5.55943416666667	4.63092716666667	4.22525466666667
ADRB3	4.156354	3.80352566666667	3.943809	3.94631916666667	4.044791	3.95663433333333
ADRBK1	4.15474233333333	4.34599133333333	4.4380955	4.76442733333333	4.368352	4.341447
ADRBK2	3.92492666666667	3.77724016666667	3.7947345	3.83760566666667	4.090045	3.86224683333333
ADRM1	7.584784	7.57644216666667	8.10173516666667	7.18174283333333	6.9878	7.81729566666667
ADSL	6.6342845	6.48524433333333	6.49704316666667	5.77968883333333	5.80226716666667	5.792629
ADSS	6.83823733333333	7.345513	6.54313416666667	6.35429516666667	6.5588375	6.27503133333333
ADSSL1	8.10829416666667	4.3326725	4.9605735	5.622172	5.73919466666667	5.46869633333333
AEBP1	11.186672	8.28563833333333	8.63884166666667	10.095946	10.823335	7.648941
AEBP2	4.85590433333333	4.47645966666667	4.23000933333333	4.21923383333333	4.390772	4.52058
AEN	4.8255545	5.05199616666667	6.36225083333333	4.02511691666667	4.95084283333333	4.70152316666667
AES	7.15866883333333	8.38622366666667	8.86515966666667	8.27578283333333	8.33683633333333	8.16670316666667
AFAP1	7.02095816666667	6.35860083333333	6.5311015	6.07271116666667	6.165742	5.69842583333333
AFAP1L1	3.9809255	5.226598	5.16845966666667	4.37040183333333	4.15201233333333	4.23195616666667
AFAP1L2	3.8442465	3.79612116666667	3.88650283333333	3.80972233333333	3.97627366666667	3.93034933333333
AFF1	5.7523505	5.14438316666667	4.92243983333333	4.98379816666667	4.92633483333333	4.62526016666667
AFF2	4.16714933333333	3.87754433333333	3.757844	3.8709655	3.82154783333333	3.84451516666667
AFF3	5.1226195	4.81350816666667	5.591088	3.93127516666667	4.162317	4.0938195
AFF4	5.38757883333333	5.08969733333333	4.6340395	5.13346483333333	4.87818233333333	4.91181416666667
AFG3L2	3.9975135	5.71193133333333	5.82873666666667	5.29661283333333	5.91052091666667	5.939322
AFM	5.13191983333333	3.82614416666667	3.9256465	4.10314633333333	3.9518505	3.91423166666667
AFMID	4.13867666666667	4.1155955	3.98271283333333	4.02810066666667	4.32871466666667	3.92760633333333
AFP	3.7871545	3.80826	3.71880033333333	3.7204225	3.67484716666667	3.67068883333333
AFTPH	5.7837155	5.73548516666667	5.5239365	5.00398866666667	5.19517666666667	5.1854055
AG2	11.4123571666667	9.1463565	9.37480983333333	9.893617	9.48761016666667	7.72087683333333
AGA	5.13673833333333	4.99512316666667	5.0277985	5.1145775	5.09924116666667	4.97320416666667
AGAP1	4.10819766666667	4.65354766666667	4.36486716666667	4.77650666666667	5.04351633333333	4.6250725
AGAP11	3.74802533333333	3.59604983333333	3.43981383333333	3.55573566666667	3.68575583333333	3.69852483333333
AGAP2	4.13785483333333	4.25217733333333	4.2029905	4.10819766666667	4.09977033333333	4.11874183333333
AGAP3	5.562099	6.65674483333333	6.73335933333333	6.00203833333333	5.87206933333333	6.26724266666667
AGAP4	5.76755533333333	6.11054983333333	5.0275805	5.71880766666667	5.833071	5.851975
AGAP5	4.09624833333333	4.31935633333333	3.9185655	4.19204666666667	4.41048333333333	4.30872733333333
AGBL1	3.88836233333333	4.17439066666667	4.01116133333333	4.1034005	4.06229333333333	4.0615645
AGBL2	3.877624	3.73727083333333	3.79435683333333	3.74682166666667	3.76447133333333	3.67132333333333
AGBL3	3.62177516666667	3.60883033333333	3.61720183333333	3.80037216666667	3.519761	3.48265016666667
AGBL4	4.06731183333333	3.869009	3.9031115	3.897171	3.992157	3.9632455
AGBL5	4.3067825	4.94250433333333	5.17262016666667	4.792566	4.47334283333333	5.2148465
AGER	4.3856525	4.59408816666667	4.59143483333333	4.9509775	4.67986866666667	4.55544516666667
AGFG1	5.42136033333333	5.2001485	5.17158816666667	5.50242333333333	5.47565983333333	5.22550783333333
AGFG2	4.4887545	5.4155825	5.47315733333333	4.47645966666667	4.58516216666667	4.692847
AGGF1	5.17262016666667	5.08096683333333	4.97339683333333	5.0112675	4.95746166666667	5.30103566666667
AGK	4.26852683333333	4.41959483333333	4.43612166666667	4.21043416666667	4.36203216666667	4.90472733333333
AGL	5.65956783333333	5.172107	5.0127505	5.77871533333333	5.4009085	5.79565333333333
AGMAT	4.2189005	3.926016	4.01875583333333	3.890321	3.95737516666667	4.21316433333333
AGPAT1	4.53553816666667	4.9847875	4.86416716666667	5.3070675	5.2809655	5.17749666666667
AGPAT2	4.68065483333333	5.69015183333333	5.76089433333333	6.080189	5.5267695	5.4009085
AGPAT3	5.40717483333333	5.70181416666667	5.6441835	5.68292183333333	5.44574266666667	5.33457766666667
AGPAT4	4.22357766666667	4.17155083333333	4.175335	3.94415533333333	4.0151805	4.08609383333333
AGPAT5	4.11450966666667	6.1500005	5.81561433333333	5.64732983333333	5.70971516666667	6.92949316666667
AGPAT6	4.97339683333333	5.875055	6.3107385	6.54679316666667	6.55107366666667	5.863002
AGPAT9	3.80597266666667	6.86598033333333	7.87353966666667	3.85687183333333	4.07244416666667	5.80872133333333
AGPHD1	4.234689	3.90831233333333	3.9285775	4.1649565	3.959014	4.30093483333333
AGPS	5.75439666666667	5.44621583333333	5.83402816666667	5.36970733333333	5.492332	5.75484833333333
AGR2	4.01550916666667	3.73642	3.87898266666667	3.8425765	4.28898	4.38188833333333
AGR3	4.033493	3.90541766666667	3.884441	3.63412283333333	3.85674966666667	4.49646666666667
AGRN	7.17406683333333	7.90690283333333	7.5011135	8.012841	7.55701583333333	8.06195966666667
AGRP	3.7695645	4.03030966666667	4.2317705	4.034534	3.8577285	4.00906033333333
AGT	4.7559725	4.219875	3.79075833333333	4.77233316666667	5.00728666666667	5.18573883333333
AGTPBP1	5.18130233333333	4.45003783333333	4.39689966666667	4.41933066666667	4.62484266666667	4.37743816666667
AGTR1	3.689328	3.52904616666667	3.8082975	4.84707483333333	5.3331355	5.30227383333333
AGTR2	3.80363516666667	3.77893066666667	3.95069083333333	3.895244	3.98352683333333	3.72009483333333
AGTRAP	4.01079166666667	4.81258533333333	5.01522433333333	4.73887283333333	4.71615833333333	4.66605266666667
AGXT	3.74132866666667	3.73433533333333	3.91987483333333	3.72067866666667	3.90962833333333	3.7585675
AGXT2	4.32477583333333	3.9205125	3.75162366666667	3.97034566666667	3.8927075	4.059709
AGXT2L1	3.66769933333333	3.5746465	3.7724055	3.54336716666667	3.64590516666667	3.68403816666667
AGXT2L2	3.99064483333333	4.68156566666667	4.30447416666667	4.46726916666667	4.8713255	4.36434716666667
AHCTF1	5.81099916666667	5.50501166666667	5.719654	6.97226283333333	6.69499216666667	6.80803716666667
AHCY	5.99966183333333	6.24059383333333	6.626783	6.5521435	6.84202683333333	6.99166283333333
AHCYL1	6.63215666666667	6.18276333333333	5.65400466666667	6.40602883333333	6.29501866666667	6.81175633333333
AHCYL2	3.98142016666667	5.18167033333333	5.65069433333333	5.31846616666667	5.41218216666667	5.25083516666667
AHDC1	5.54961066666667	5.4955075	5.36905766666667	5.25766933333333	5.47802816666667	5.472776
AHI1	4.91980683333333	5.45203916666667	5.28886333333333	7.12280183333333	6.713394	6.6638495
AHNAK	8.76787966666667	8.7422075	9.18659633333333	9.907442	10.0003306666667	8.2833835
AHNAK2	7.25040483333333	8.693809	9.52092583333333	9.5097105	6.84652583333333	5.9796
AHR	6.79704383333333	6.8308595	6.250102	7.43920283333333	8.031914	3.93928016666667
AHRR	4.6381375	5.859665	5.24806883333333	5.0618515	5.17948	3.9669425
AHSA1	7.98025633333333	6.48000316666667	6.57381666666667	6.14949316666667	6.35507016666667	6.478814
AHSA2	6.46146183333333	5.365056	4.60321516666667	6.033596	6.0996695	5.48084166666667
AHSG	4.01916566666667	4.1467565	4.03262633333333	4.275053	4.026838	3.86646033333333
AHSP	3.79457183333333	3.6839655	3.794171	3.77864033333333	3.88567616666667	3.65524733333333
AICDA	3.8928055	3.8796015	3.690773	3.90575433333333	3.74813733333333	3.76302033333333
AIDA	6.99085383333333	6.939239	6.53289216666667	7.237418	6.9821355	7.066967
AIF1	7.062703	3.86368866666667	3.93621583333333	3.92421816666667	3.88454083333333	3.86848233333333
AIF1L	5.26312466666667	4.24487883333333	4.2974875	4.4129575	4.43106466666667	4.1932355
AIFM1	5.93768333333333	6.28757516666667	6.94202366666667	6.09106433333333	6.6423935	7.12666666666667
AIFM2	4.28234816666667	4.81769916666667	5.08628333333333	4.56346766666667	4.66202466666667	4.87978516666667
AIFM3	3.67869666666667	3.65571616666667	3.98817283333333	3.97105883333333	4.12672833333333	3.94476833333333
AIG1	5.30068666666667	4.70971183333333	4.26965916666667	5.519008	5.24786633333333	5.37797033333333
AIM1	4.32871466666667	3.74578066666667	4.5834675	4.8302625	5.5007645	6.03389533333333
AIM1L	3.704204	3.56076208333333	3.52339383333333	3.54309433333333	3.58882133333333	3.84520383333333
AIM2	3.781683	3.6265465	3.80562033333333	3.54878333333333	3.5179795	7.38623483333333
AIMP1	6.88896583333333	6.14151216666667	5.98988833333333	6.22085916666667	6.436695	6.5780925
AIMP2	5.86762666666667	5.703599	6.39655083333333	5.20704483333333	5.8762395	6.832081
AIP	6.26724266666667	5.5604105	6.318588	5.74211983333333	6.330216	5.54565366666667
AIPL1	3.8054775	3.932927	3.88111383333333	3.96668983333333	3.90520916666667	3.821814
AIRE	3.87104833333333	3.80314	3.94843016666667	3.77438933333333	4.188434	4.18576383333333
AJAP1	3.94540133333333	3.64205333333333	3.7211385	3.68670633333333	3.81955483333333	3.73229516666667
AK1	5.61814733333333	7.162482	7.98153216666667	7.35852183333333	6.93449233333333	6.81515733333333
AK2	5.51317616666667	5.40583933333333	6.03554233333333	5.63020416666667	5.51930883333333	6.146593
AK3	6.221526	5.92622616666667	5.22831033333333	6.083092	6.40568366666667	5.50824216666667
AK3L1	5.79895	4.0067025	4.25591066666667	5.79662933333333	5.55834483333333	5.322571
AK5	4.40539566666667	4.53314333333333	4.32314783333333	6.0549135	5.19622183333333	4.7138275
AK7	4.286967	3.60797683333333	3.99208283333333	3.82202416666667	3.84116816666667	3.86425216666667
AKAP1	7.125959	6.569305	6.6485115	5.92970083333333	6.380611	6.06178
AKAP10	4.520213	4.6212265	4.56733533333333	4.8946325	4.73055816666667	4.37073833333333
AKAP11	8.50297483333333	7.03268033333333	6.04002916666667	7.31853316666667	7.72898616666667	7.30945016666667
AKAP12	10.1959626666667	10.1859271666667	10.1384481666667	11.202745	11.1952905	8.96357316666667
AKAP13	6.94253033333333	6.9713	6.48252083333333	7.31711966666667	6.85960366666667	6.2495305
AKAP14	3.8336425	3.806993	3.72194233333333	3.73110483333333	3.642263	3.60993816666667
AKAP3	3.78958116666667	3.76770133333333	3.6895615	4.33694683333333	3.72994166666667	3.84544283333333
AKAP4	3.48068433333333	3.66815716666667	3.7621015	3.587066	3.57397533333333	3.49353683333333
AKAP5	4.45804216666667	3.67119583333333	3.7642705	3.809301	3.8778535	3.91099183333333
AKAP6	3.88261666666667	3.67531783333333	3.7172935	3.64349433333333	3.761849	3.92189816666667
AKAP7	3.93647483333333	4.1616535	4.081786	4.082726	4.158564	4.18817816666667
AKAP8	5.45728166666667	5.957248	5.84554816666667	6.22475816666667	5.86974783333333	5.81117083333333
AKAP8L	5.40583933333333	4.7590545	4.90099916666667	4.85656916666667	5.6907535	5.025044
AKAP9	5.61981316666667	5.840995	5.27627233333333	6.34871366666667	5.615924	5.87573966666667
AKD1	3.7643205	3.8718245	3.87001916666667	3.79971516666667	3.863819	3.7991245
AKIRIN1	5.46803633333333	5.74917233333333	5.73856983333333	5.951231	5.78185233333333	6.62392183333333
AKIRIN2	5.98273983333333	5.94529133333333	6.0921615	6.160331	5.970938	6.4192025
AKNA	4.76016683333333	4.5156005	4.50472383333333	4.13425716666667	4.2981135	4.22821166666667
AKNAD1	3.85441916666667	3.713656	3.7874735	3.71144633333333	3.689491	3.73928933333333
AKR1A1	7.65554366666667	6.24341433333333	6.98978516666667	5.53694116666667	6.526575	5.45958166666667
AKR1B1	8.00755033333333	8.6112155	9.28874483333333	6.95326616666667	7.230848	8.6028465
AKR1B10	4.64541716666667	4.28111483333333	4.08600233333333	4.151059	4.77910983333333	4.526808
AKR1B15	4.168661	4.53924933333333	3.93768866666667	4.168661	4.0695955	4.19542525
AKR1C1	3.75085816666667	3.9758335	9.0674925	9.01539383333333	9.784124	10.2496121666667
AKR1C2	3.9139445	3.81492716666667	4.07968583333333	4.57414	4.58967583333333	4.69874233333333
AKR1C3	5.71209866666667	5.07297916666667	6.59328666666667	5.16046583333333	6.14949316666667	6.86867283333333
AKR1C4	3.57340133333333	3.6470775	3.86224683333333	3.604189	3.65117733333333	3.63015766666667
AKR1CL1	3.59945183333333	3.455928	3.67955366666667	3.99101083333333	3.64993316666667	3.60797683333333
AKR1D1	3.5690835	3.882792	3.54404933333333	3.64078466666667	3.36714316666667	3.65646316666667
AKR1E2	3.8074045	4.19070633333333	4.21706366666667	4.18597583333333	4.131529	3.9238765
AKR7A2	5.61726583333333	6.58271516666667	7.05784566666667	6.3404105	6.64639716666667	6.97226283333333
AKR7A3	3.88232683333333	3.58979383333333	3.94210058333333	4.0330105	4.02044333333333	4.11316883333333
AKR7L	6.18802283333333	4.21043416666667	3.97014566666667	4.46373916666667	4.13811083333333	4.11638883333333
